17979	1419	
7657	2299	
3227	10576	
6889	12717	
29666	29667	
125	16382	
12919	25021	
3599	14161	
16491	39552	
18926	7337	
469	1047	
8107	15389	
25624	36331	
21313	34519	
29024	38590	
29602	20680	
939	7144	
18748	30188	
28869	16492	
6746	26805	
1932	10103	
8742	25303	
6226	7220	
16429	25775	
23873	28174	
9739	16976	
14857	35843	
10101	18604	
8244	14434	
20550	35740	
28570	8417	
14737	7564	
20288	37149	
8469	15814	
620	5358	
16862	34521	
16932	31334	
8984	30822	
13812	31399	
17439	25606	
11357	30430	
7810	35291	
24603	37792	
15574	16050	
28927	1823	
9238	12178	
24571	10056	
1255	12516	
93	11517	
13162	31742	
16098	28906	
3739	34190	
2956	14278	
25511	23007	
782	27688	
19306	13259	
276	1347	
26118	6910	
21727	37696	
20623	26274	
9966	21495	
10628	34284	
19768	39049	
6088	6659	
1190	24028	
20046	6408	
1006	33524	
5139	33606	
2090	32491	
1029	25463	
22582	35597	
5202	27505	
14280	13586	
13931	4204	
10491	4152	
21943	28016	
11779	29117	
26100	29343	
25573	17910	
13000	14684	
13263	25167	
14550	12631	
17410	27552	
14363	17463	
19568	29927	
18312	3554	
4112	2728	
19531	23660	
26575	26782	
21366	3097	
26928	10716	
16401	31825	
2388	9413	
21322	7199	
13749	17828	
17179	39717	
1868	37097	
21460	6112	
5522	25601	
19655	35028	
27188	15121	
1491	32468	
20367	3086	
21016	12144	
23131	12603	
28938	34107	
14805	10880	
15728	22967	
8324	30820	
26379	20640	
28076	18151	
16868	7442	
29521	38655	
20782	31831	
9155	27821	
9755	4497	
27048	26298	
5755	23296	
29176	20563	
16446	7345	
3458	35198	
3419	25156	
25083	17144	
2041	15448	
27734	36589	
5898	5397	
22415	32915	
25624	9685	
12674	15012	
12007	431	
17497	34294	
1883	8674	
13122	38456	
29026	3547	
9102	28363	
11489	34147	
11942	3707	
4093	15976	
20873	15320	
21984	28263	
22096	37813	
2332	9266	
4162	36796	
12555	32931	
26403	19244	
17684	23453	
11383	49	
10458	16251	
10453	19615	
26638	35673	
22022	33482	
8517	39227	
14989	16516	
23685	6045	
26016	24692	
24409	23703	
15653	2895	
1939	10157	
8568	36342	
25889	18865	
6744	13036	
20808	31253	
26834	14130	
16365	25361	
15700	23489	
8803	35437	
13828	20900	
17726	9068	
11305	39343	
13078	17877	
17143	2463	
17751	4255	
22520	10704	
15685	28408	
5750	17109	
29933	24306	
28981	24824	
16919	22474	
20381	26574	
20600	29207	
2613	34997	
13907	28428	
26843	11884	
9039	21929	
25408	15184	
8132	22788	
21376	17711	
6223	20592	
15167	5707	
3909	13703	
1391	3117	
24548	29786	
26286	21538	
2853	7153	
4364	6743	
25758	21953	
11675	26764	
27316	22633	
14143	32824	
20957	4648	
6036	35258	
26644	27552	
8319	11510	
10293	14527	
20557	38548	
10248	11664	
20007	39633	
12474	32797	
663	32384	
21959	21374	
3077	13217	
18261	1411	
6442	19292	
24105	2809	
18293	1947	
29116	27037	
12251	25473	
9160	23515	
13113	30090	
7869	34945	
6726	32256	
9457	25029	
10148	30167	
15523	26031	
2485	4454	
21376	10020	
761	22338	
26655	33745	
8517	24953	
15543	21040	
7392	39272	
15568	35706	
29160	35769	
8182	27561	
26594	33341	
15178	1385	
4317	1186	
11780	23578	
9447	5713	
18755	16772	
23146	15655	
19556	28504	
23167	35469	
16881	13087	
8402	35638	
15856	12610	
24725	10676	
25069	27252	
2143	30392	
13922	0	
10989	12708	
17410	26026	
4088	31951	
17445	4997	
12439	22804	
27037	25745	
14555	30551	
1128	39758	
20008	6806	
3742	36001	
11332	39527	
4634	20770	
18296	8019	
29254	24512	
14227	19151	
17502	10642	
28254	18899	
13639	6971	
21946	29786	
18777	4600	
11046	35700	
19590	3465	
6332	9867	
15775	30201	
18283	24496	
12044	16268	
19935	1761	
24792	23301	
8684	16218	
5120	26769	
10330	17044	
15312	12883	
23818	19102	
20574	9101	
21847	37847	
10546	28583	
14184	19142	
27858	20639	
29714	10070	
6221	11918	
16490	17713	
28397	30867	
24455	23159	
13599	29726	
17606	7067	
23279	24795	
24647	17434	
9036	11256	
13093	27545	
2474	36117	
15411	38299	
8759	30728	
20866	25244	
21365	27017	
11055	14860	
9286	12865	
10649	18795	
26470	874	
20864	8253	
9266	38434	
6553	23787	
18630	29842	
2894	30070	
18468	629	
15154	14744	
8001	33800	
7378	28089	
6041	27213	
24295	18250	
5139	33211	
27576	22274	
5231	7877	
2989	13235	
29131	34373	
12894	24328	
21413	28229	
16265	23261	
8107	29354	
15123	38075	
24734	22654	
29190	17263	
29589	15512	
22504	20293	
28990	33002	
27708	3430	
20399	2983	
2578	16267	
10987	30415	
22425	32029	
13216	17112	
28181	13163	
24396	13306	
18044	17927	
25424	18392	
1626	1534	
16285	1030	
21764	29937	
7995	36923	
10057	7316	
1177	9172	
23781	6531	
21534	15682	
26543	19452	
17214	25106	
23250	13629	
2952	17880	
5753	12027	
988	16311	
19539	22780	
2778	26830	
11047	16530	
13285	3074	
16849	14836	
9367	27556	
22457	31418	
10942	28031	
29557	23733	
5396	11841	
549	4904	
3708	30083	
9132	28263	
27896	32439	
5742	11147	
552	17645	
29557	7439	
19677	11458	
26302	26187	
1387	25637	
29376	38218	
21948	31687	
7868	20874	
20258	31071	
3056	33103	
26757	5399	
16374	8996	
25930	34710	
14506	10095	
7636	25963	
20440	36656	
21348	30035	
19347	38742	
25068	12903	
22579	17982	
27410	3685	
28854	7881	
18144	11353	
18823	6168	
21079	26599	
12699	27494	
15396	31672	
9864	27075	
29067	14399	
17632	33513	
11008	8487	
22172	22717	
10037	32987	
5492	24867	
20124	39217	
25034	13182	
7118	1331	
27446	22019	
4325	7884	
23852	25337	
22772	3724	
1114	39759	
13686	27480	
13693	985	
13091	11633	
25507	17257	
7615	1567	
23324	29254	
29773	36153	
26570	2572	
28098	39828	
6807	18911	
23139	18374	
26229	9549	
23296	29206	
10560	38528	
22554	13314	
5408	3996	
2287	25259	
2443	36731	
8999	30561	
26919	34562	
14679	23495	
22381	19680	
1986	13539	
10601	22435	
10239	24260	
21070	23158	
390	1040	
2262	59	
18148	4713	
19943	19009	
26895	23548	
66	16418	
19987	2854	
1796	33980	
23466	21314	
24527	21962	
21722	23827	
28467	35166	
21208	39307	
8854	38973	
20554	9462	
16355	17943	
26234	2694	
26670	19681	
16887	18619	
15798	35153	
17814	18799	
19827	14005	
7877	25531	
24382	29361	
29024	23433	
10624	32339	
26813	14712	
3651	5268	
20881	10789	
16900	2414	
28501	31901	
20378	18132	
24500	7131	
5297	13075	
12219	25471	
17135	28867	
15667	11214	
4375	38313	
2395	3680	
27980	2541	
9133	35370	
4621	10290	
29955	5992	
21055	31447	
29523	2151	
1096	17226	
4182	10028	
21607	17476	
22342	28997	
8482	24037	
28341	15082	
29335	39596	
2123	1166	
21124	15186	
24455	15432	
9554	35972	
12422	28505	
18683	13500	
29666	35353	
15324	34235	
19617	30787	
28662	11237	
4991	35161	
1215	13112	
20150	18549	
3541	20330	
18425	26798	
26547	26527	
8800	24867	
8988	3268	
19214	23207	
28819	28491	
10878	21833	
19805	67	
23996	20478	
7951	26002	
15104	7085	
20481	38930	
28532	18263	
14660	7174	
4295	25442	
10831	6328	
17211	20481	
10933	34608	
10696	30977	
15667	13011	
6515	13297	
23173	9749	
13562	32111	
11672	3740	
11222	15179	
16714	38323	
18899	2331	
10206	743	
23355	23259	
7179	11458	
27390	25086	
22516	37985	
782	33301	
14114	35124	
6087	36955	
6734	28946	
1020	5723	
5675	4855	
7916	894	
13087	24155	
28500	18613	
27410	27631	
5230	30911	
19728	32886	
24870	18007	
15257	14718	
22333	3902	
25863	20219	
11319	416	
12751	4542	
399	23589	
12944	27991	
19499	10903	
3577	16324	
250	811	
7943	35796	
27481	35630	
2268	35484	
9429	27021	
14603	469	
17466	2881	
6720	25617	
1162	9045	
29245	39320	
17274	3221	
4430	38051	
86	21973	
9230	22772	
389	5531	
18147	39760	
21111	18730	
20820	32090	
8843	32108	
27946	39822	
1596	26619	
11252	2902	
24507	33228	
23861	38412	
4985	24312	
14425	26829	
6763	39848	
8645	39478	
9648	18653	
16507	39230	
1454	18906	
23965	4144	
27944	10734	
8841	17283	
17420	3169	
16706	31767	
9480	5627	
22351	29903	
19805	37675	
19901	16069	
20476	24987	
27088	23982	
25309	4878	
16310	31308	
25951	31474	
1516	21002	
29833	13192	
17755	36791	
23583	28716	
18906	22498	
9777	20035	
7031	34382	
29821	14337	
10351	29906	
17236	35733	
234	32464	
1113	18993	
9061	6671	
8822	24121	
28839	4856	
21929	25223	
5829	31722	
5484	12121	
465	12922	
27570	29592	
12252	33226	
9805	8005	
15660	34116	
8909	15362	
4601	19764	
17107	13115	
15138	10240	
11315	23215	
21485	16388	
3496	2271	
22107	19470	
1345	34577	
28425	38707	
26185	5505	
14163	8012	
11284	10725	
14387	24656	
12166	4828	
21783	3407	
27022	35890	
14833	10633	
10671	32722	
1975	6825	
17215	37065	
21563	29921	
16488	1842	
2805	2019	
1995	39428	
3660	9017	
28645	29492	
22181	23937	
21562	6088	
5058	39369	
8222	26554	
29931	17731	
14899	9029	
953	26085	
11516	17807	
495	1503	
5743	27698	
25668	4090	
26217	24296	
21451	13514	
15388	7507	
4692	16079	
14820	18983	
25147	6958	
18951	23221	
21709	27335	
15354	24724	
7739	38387	
20320	27566	
24616	38043	
11325	36324	
16812	16184	
15753	25055	
12379	30178	
15201	437	
4944	16023	
22151	9523	
17826	36811	
15273	32141	
19193	4902	
19855	22815	
1210	26527	
25118	21983	
3357	29747	
3209	14114	
9920	24257	
1704	10183	
3188	38981	
9345	10436	
1877	19759	
26290	15819	
1447	4959	
25808	32280	
5852	6592	
2217	10714	
12883	38078	
9798	35323	
11546	18533	
14781	22542	
13124	343	
13539	21908	
24005	27114	
5775	16619	
1082	19740	
15225	2196	
10805	9267	
22257	18143	
27398	27062	
14860	20917	
28646	8385	
19592	21506	
3485	18441	
14097	11133	
7891	15725	
27709	17557	
16196	33012	
14929	2810	
29484	17641	
2199	21636	
11761	13776	
24039	29444	
17952	35972	
23250	25062	
20480	32814	
27005	4415	
19235	28772	
19306	4601	
8443	18844	
21539	15192	
25241	5195	
12528	34408	
16736	13470	
8472	20549	
11352	33556	
851	34759	
191	22966	
10318	12040	
10810	29172	
12312	17747	
10265	94	
21673	24810	
15256	30011	
12627	20980	
10657	5129	
29120	9537	
12591	26130	
5739	29947	
21166	20648	
20363	3884	
19390	17085	
12681	30438	
14711	25185	
19106	30355	
14022	25368	
19592	29209	
25637	8599	
9972	26153	
4920	36187	
2198	3109	
6260	16423	
3309	9452	
20042	2072	
24049	34947	
25809	8038	
12461	3233	
23154	14137	
16635	39703	
17165	35557	
6504	17690	
23992	5956	
10966	13102	
20824	32687	
22256	19633	
16616	921	
9336	30466	
790	30151	
4381	38476	
19325	33904	
20968	29811	
20413	30701	
27605	12633	
27991	412	
14542	1293	
16244	21463	
8531	35281	
24566	15372	
2646	12678	
3750	1465	
6643	26934	
20315	16455	
27357	2622	
4092	27967	
22564	2454	
20781	29613	
18658	24190	
310	28560	
17844	11527	
10002	21690	
7526	1276	
28450	13131	
12023	38891	
20753	32580	
27500	11987	
1923	13642	
21488	15979	
22486	24186	
22889	37133	
15627	11811	
11846	2429	
17534	27364	
29460	24218	
2560	28067	
16496	15520	
25542	30119	
27543	21080	
1322	24211	
2089	24477	
16927	35712	
29115	32779	
6179	5045	
1644	22085	
16589	30342	
13216	32419	
18373	2758	
17480	2935	
13283	33706	
19970	7290	
16271	20283	
27708	37912	
8040	20087	
23412	8725	
23472	29829	
17947	21786	
16964	34644	
14873	800	
24794	10895	
10314	3512	
19779	1214	
27141	2612	
18559	19068	
11965	1014	
25536	20369	
1136	31763	
19607	28139	
13484	9251	
1931	1982	
29954	18343	
23240	30965	
6275	16087	
19667	24019	
8648	28872	
7084	11691	
16702	9591	
28716	23544	
8109	6453	
28702	4314	
2969	16046	
24218	36334	
17265	26903	
28	21064	
28101	36724	
22147	31888	
27157	195	
2262	16310	
27397	1480	
20609	2323	
13340	18294	
23853	6557	
23724	39607	
2653	28103	
17324	26520	
16340	29171	
12432	38420	
11253	16597	
25642	26812	
28514	11493	
18346	18047	
12614	20928	
16097	11804	
8606	17756	
23571	2337	
24785	16934	
19387	22558	
12737	33850	
29624	21547	
9146	18430	
19125	13203	
14199	3420	
27607	31836	
7284	33498	
6815	33780	
10669	2391	
14671	38714	
29222	26084	
9354	28517	
6708	34172	
4723	29973	
12040	9697	
8631	5748	
1340	22869	
29783	8905	
5286	37363	
18942	39129	
9001	3368	
3281	14458	
12075	4752	
23732	20085	
8162	305	
873	7383	
8295	11470	
29251	11669	
11340	19881	
3433	11097	
14249	19417	
21477	35949	
15266	25539	
16892	10051	
4261	2232	
29161	18334	
26992	299	
20530	11809	
13935	397	
16012	35570	
9747	35783	
8459	16523	
23182	3923	
21281	5213	
23786	6712	
12903	36896	
9737	39456	
8329	22524	
22055	28247	
21324	24717	
22844	30690	
7451	30359	
23519	11770	
7471	12166	
15524	17380	
2253	6495	
869	9326	
2121	13897	
20798	20807	
21016	9970	
5826	3580	
24195	31199	
13100	6731	
28087	30036	
6496	20134	
4457	18588	
7983	24261	
296	34614	
393	6632	
4779	8284	
25037	7528	
19225	14641	
18252	24697	
24487	28358	
25484	24831	
18779	2697	
6744	36937	
18192	30218	
21445	20398	
27283	38059	
1711	1410	
21257	6756	
27841	22517	
6275	22385	
19076	36425	
16858	1624	
11887	16943	
6405	9434	
5772	31420	
22922	11894	
29980	22029	
16048	16404	
15440	4980	
7778	15829	
7800	11933	
28032	1140	
14457	30018	
2160	31641	
4647	11334	
9970	31802	
12451	15090	
11424	31022	
8829	14987	
3748	7760	
858	30988	
25604	7052	
26544	34053	
17849	5513	
25567	3792	
28398	33267	
12698	30315	
8515	5604	
15251	4663	
12448	20718	
21172	29068	
10199	4103	
22553	8823	
11906	25746	
19404	2001	
13852	28550	
27576	24957	
6012	17789	
26959	2685	
21355	19547	
24823	5362	
28823	473	
4815	18734	
26736	10157	
21759	2551	
12703	22360	
14429	6811	
15239	1099	
11356	35883	
4739	21111	
8991	35797	
191	34928	
9308	21346	
21139	27453	
1723	30408	
13178	27070	
15517	32941	
29361	1850	
26138	28025	
5050	28740	
24322	37142	
6736	30538	
6645	11975	
2373	23802	
24799	2082	
5832	34961	
24139	5931	
14210	29506	
29048	19279	
4607	18431	
20969	634	
14745	19110	
19285	30165	
11216	971	
27135	1759	
8919	35422	
9329	10599	
1544	31289	
6161	11491	
775	21449	
7174	26224	
29091	1174	
10787	6631	
27545	15344	
26593	4632	
26211	15416	
29036	24806	
27326	28232	
7540	20223	
2345	26752	
7267	5366	
22649	20590	
6478	2622	
24745	38041	
19253	12805	
14127	36266	
24164	21226	
11546	22136	
13468	32221	
28631	4527	
10652	3922	
21763	28315	
18056	7266	
11355	5335	
11612	35134	
19055	11404	
17386	15824	
16789	12840	
17551	37616	
3097	14109	
12820	8127	
7650	14867	
1775	17892	
4048	2028	
25418	2017	
28098	27121	
6763	36497	
13028	37022	
27907	37120	
12837	19398	
8627	33319	
454	14436	
183	17410	
17918	8512	
5414	28240	
3083	31483	
19762	12966	
10148	28215	
10138	35313	
5866	28133	
27647	2310	
8412	5740	
28516	15911	
29833	39603	
9758	3285	
3919	38475	
1531	27149	
7699	316	
19823	17888	
21850	30571	
15481	33650	
17044	29348	
2516	9551	
4104	30922	
10633	2981	
26746	38360	
7170	39586	
23386	30611	
13626	33131	
22150	7630	
8704	32885	
29727	22809	
21337	35268	
19737	31367	
23269	25342	
27467	15131	
21050	10475	
567	37967	
2925	21004	
15524	18176	
18704	36820	
17334	25849	
18773	14471	
5455	23898	
20480	18094	
29887	32228	
29978	36468	
28423	28260	
3394	8545	
11148	35962	
17966	29104	
27622	30982	
5567	20366	
25416	31598	
13922	17714	
16154	23885	
29987	10580	
27057	6267	
5005	39755	
22817	15349	
21436	26758	
21833	10089	
9667	21990	
6588	32801	
8696	20663	
10128	24777	
4989	3082	
8783	24862	
24299	28400	
16299	17462	
23895	1621	
4639	18214	
28614	19254	
18608	27603	
26061	4416	
11762	18136	
2112	4615	
5703	25617	
11836	21151	
10658	9666	
12881	32475	
26682	16936	
6663	4128	
19626	19865	
5633	30756	
16133	15642	
24623	35529	
998	39037	
16813	14352	
6246	4405	
7881	9147	
13207	14264	
10018	33924	
29357	7503	
28268	9907	
13549	21693	
9184	30048	
6493	3274	
25055	27397	
8378	39467	
855	2431	
4073	24207	
10143	13857	
11797	15624	
7756	7413	
2455	9108	
1094	22352	
13604	5576	
27413	2833	
26768	34264	
17317	8630	
2880	31493	
27448	34586	
10413	15715	
1418	18511	
13572	30214	
28128	28692	
14747	27849	
3770	29491	
28638	4346	
17816	20090	
10311	38757	
18168	339	
11932	3387	
12685	20098	
10435	19615	
6315	34555	
16144	12814	
12511	35230	
29631	23080	
1916	39056	
12732	22751	
4960	31159	
14975	9979	
517	1937	
8294	22023	
26659	20466	
29611	24220	
5874	28120	
18245	29255	
301	18860	
8682	3162	
24051	23064	
20305	32204	
12152	30079	
1045	20173	
5112	7134	
23526	555	
20283	1277	
20618	30234	
21315	6993	
6161	29539	
11218	6065	
6006	23852	
5145	627	
19233	17888	
13179	18851	
11289	39162	
2193	33951	
11863	31859	
9142	8210	
19141	8710	
2226	16651	
25558	28893	
3252	2873	
11855	7194	
22633	13381	
29459	4035	
5737	36748	
16604	12490	
8944	26424	
25349	25912	
4314	6714	
1637	28726	
10440	998	
2293	33848	
6383	21802	
13603	710	
11855	35308	
8271	29608	
22481	24000	
3186	28270	
23434	33475	
16591	1369	
284	25110	
13170	18410	
20236	4538	
12245	15364	
22718	9221	
17	37376	
6028	39359	
29489	34446	
26134	28316	
18017	8194	
19219	17685	
17734	34370	
13061	34213	
8216	1291	
18347	11805	
18010	8795	
18864	22308	
24491	15743	
5264	14735	
10116	23033	
10507	35673	
753	10637	
28850	16255	
23501	25256	
28815	30075	
12309	8174	
6353	18906	
7647	29151	
12948	18428	
28212	421	
7231	4264	
29592	28156	
27879	39497	
14459	37438	
12337	22665	
16423	24650	
7813	5769	
5897	33104	
29166	39354	
12061	17404	
21181	16603	
8275	13821	
19406	14223	
1934	4465	
11730	1626	
25450	22959	
11083	7672	
21165	36464	
17846	33882	
15798	3802	
21459	5758	
20162	28459	
8976	12201	
23678	29182	
27971	15876	
19463	10493	
26902	721	
4253	22820	
12413	39176	
10742	4142	
6995	2834	
8575	22238	
26098	32737	
1196	31467	
24514	8490	
11265	649	
21224	23168	
21401	34576	
9136	34126	
21635	25547	
16566	31153	
28861	4640	
22045	6576	
17369	35543	
13714	35801	
7084	1608	
22139	16441	
14501	31397	
425	5623	
4875	2017	
10525	29261	
24143	7484	
26567	8100	
9536	23725	
28585	3595	
16397	37035	
16890	12373	
25109	4695	
10006	31308	
17738	23113	
3187	8341	
1348	18357	
20830	9954	
28690	3258	
27188	205	
3628	23303	
16493	21400	
5268	39082	
11058	24318	
18698	19063	
21167	39221	
15438	34257	
4580	19203	
7489	27416	
13365	2298	
14708	8943	
21425	30546	
10226	19112	
27504	29089	
14794	32015	
21270	7993	
9108	22416	
18020	32094	
292	20613	
26413	12322	
15532	13728	
16662	39967	
2652	3825	
6567	34065	
14869	28117	
1534	2765	
2364	12860	
23267	20706	
7034	5397	
19925	17547	
6191	11032	
5891	27789	
8614	14191	
14024	10611	
17124	21698	
9261	10532	
11290	36894	
21938	13598	
7787	31937	
1400	11985	
9559	26628	
15205	19994	
12597	28709	
18666	33562	
17391	27696	
19665	16819	
551	6922	
26592	23967	
8504	14682	
7355	22188	
29959	2133	
24294	37080	
7368	12836	
3255	19717	
26989	18931	
10330	37401	
15721	14616	
25774	34740	
963	2782	
1693	14671	
25478	14254	
10057	4334	
9109	29849	
19601	8129	
9980	28548	
21187	15517	
15249	7473	
907	24849	
26794	20390	
6394	3816	
28984	31676	
11250	31483	
1776	7621	
26157	22448	
26459	23835	
7694	20691	
19987	1986	
17471	13391	
21550	39993	
24777	7624	
16647	12194	
23234	34968	
743	7243	
5409	31589	
10227	3544	
29005	27804	
15999	3279	
691	39116	
23712	20224	
16454	26337	
1503	1231	
12225	29307	
6314	31327	
10200	33322	
25732	12125	
4957	11785	
22429	30950	
3982	1012	
17276	37462	
6715	19623	
9672	2414	
6069	2356	
5862	1569	
21250	19104	
29805	29691	
9245	11611	
9365	5615	
11803	4251	
16558	3323	
536	20500	
4781	39994	
4208	37974	
4081	24582	
10730	8066	
16340	391	
29374	34410	
8461	39005	
2166	1284	
7778	30310	
20851	14027	
10586	15340	
11623	35059	
24497	32174	
25471	33607	
16580	36873	
16340	5920	
12668	15171	
727	33476	
14073	3316	
13065	23256	
21475	19538	
1965	28931	
24485	36055	
9685	26785	
23046	21073	
15545	34273	
3996	15558	
17670	28476	
29493	15617	
23730	21330	
28288	17278	
5806	22819	
